review_number,username,ratings,purchase_date,item_variation,location,text,has_image,subreview_sub 0_category,subreview_sub 0_content,subreview_sub 1_category,subreview_sub 1_content,subreview_sub 2_category,subreview_sub 2_content,original_file,original_review_key,length,word_count,avg_word_length,sentence_count,exclamation_count,question_count,caps_ratio,punctuation_ratio,sentiment_compound,sentiment_positive,sentiment_negative,sentiment_neutral,malaysian_terms_count,malaysian_terms_ratio,product_terms_count,product_terms_ratio,has_mixed_language,has_specific_details,has_generic_phrases,has_promotional_language,repeated_words,spelling_errors,fake_score,predicted_label,true_label
8638,nikmanja,5,2022-11-20 21:36:00,"Variation: yellow,110x130cm (XL)",,"Perlu beli inner bag dan isi dalamnya, i thought complete smua,ayaaa my mistake..",True,Material, Kain yg tebal,,,,,results5.json,review 2652,81,17,4.0588235294117645,2,0,0,0.0,0.04938271604938271,0.0,0.0,0.0,1.0,1,0.058823529411764705,0,0.0,False,False,False,False,1,0,0.0,real,real
2156,f*****n,5,2025-03-20 10:26:00,Variation: Blue 10000mAh,,"Fast delivery. Magnet kuat & fast charging. Powerbank berat, ori 👍🏻",True,,,,,,,results3.json,review 632,67,14,4.071428571428571,3,0,0,0.0,0.04477611940298507,0.0,0.0,0.0,1.0,0,0.0,1,0.07142857142857142,False,False,False,False,2,0,0.25,real,real
123,hidayah.izham,5,2024-10-29 14:07:00,"Variation: Blackmm,L-xxxl Length 92 CM",,"The skirt is so pretty ! Def will order again 
Height : 162cm , fits perfectly",False,,,,,,,results2.json,review 30,78,16,3.875,2,1,0,0.0,0.038461538461538464,0.8627,0.439,0.0,0.561,0,0.0,0,0.0,False,False,False,False,0,1,0.0,real,real
509,p*****h,5,2025-05-17 17:31:00,,Indonesia,"I'm 163cm tall and 65kg. Wear size L-XXXL, it fits perfectly. Her waist is not narrow. The material is good. The price is cheap. will buy again sikkkkk",True,,,,,,,results2.json,review 416,151,35,3.5428571428571427,6,0,0,0.0,0.039735099337748346,0.7964,0.215,0.0,0.785,1,0.02857142857142857,3,0.08571428571428572,False,True,False,False,7,3,0.0,real,real
10430,i*****0,5,2024-11-30 14:02:00,Variation: green,,"Barang diterima dengan baik, packaging elok, penghantaran memuaskan.",True,,,,,,,results6.json,review 1438,68,11,5.545454545454546,2,0,0,0.0,0.04411764705882353,0.0,0.0,0.0,1.0,2,0.18181818181818182,1,0.09090909090909091,False,False,False,False,1,0,0.05000000000000002,real,real
13703,s*****h,5,2022-06-22 20:32:00,Variation: Seafood (Soup),,"Penghantaran laju. Wlaupun cuma pkai slapis je, xpi ramen tak hancur. Rasa not bad la. Cuma sy xpndai mkn 😂😂",True,Taste, Terbaik,Quality, Terbaik,,,results7.json,review 1705,108,24,3.7083333333333335,4,0,0,0.0,0.037037037037037035,0.431,0.13,0.0,0.87,1,0.041666666666666664,0,0.0,False,False,False,False,3,0,0.2,real,real
14264,a*****z,5,2023-12-13 12:58:00,Variation: Jjajang,,Eating ramen while watching k show is earth heaven 🔥,True,Quality, best,Taste, THE best,,,results7.json,review 2266,52,10,4.3,1,0,0,0.0,0.0,0.5106,0.32,0.0,0.68,0,0.0,0,0.0,False,False,False,False,0,0,0.1,real,real
5104,noorfitriahfit,5,2025-04-06 02:58:00,Variation: Pink-199speed+Head,,bli pink dpt gray 😇,False,,,,,,,results4.json,review 1054,19,5,3.0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,False,False,False,False,0,0,0.15000000000000002,real,real
10478,joeg226011,5,2024-10-15 16:41:00,Variation: green,,"Barang diterima dalam keadaan baik, terima kasih seller dan courier",True,,,,,,,results6.json,review 1486,67,11,5.2727272727272725,1,0,0,0.0,0.014925373134328358,0.0,0.0,0.0,1.0,1,0.09090909090909091,1,0.09090909090909091,False,False,False,False,0,0,0.15000000000000002,real,real
8957,yusuf.a.b,5,2023-12-29 18:57:00,"Variation: Inner Bag,110x130cm (XL)",,The first time you have a chance at the top is the second one you get to go in and get a job,True,,,,,,,results5.json,review 2971,92,23,3.0434782608695654,1,0,0,0.0,0.0,0.4215,0.167,0.0,0.833,0,0.0,0,0.0,False,False,False,False,5,0,0.2,real,real
10842,c*****o,5,2024-10-03 13:57:00,Variation: green,,first time nak try,True,,,,,,,results6.json,review 1850,18,4,3.75,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,False,False,False,False,0,0,0.45000000000000007,real,real
5811,juahagag,5,2025-05-12 10:41:00,Variation: 100 Speed-Pink,,Barang baik,False,,,,,,,results4.json,review 1761,11,2,5.0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.5,0,0.0,False,False,False,False,0,0,0.15000000000000002,real,real
12722,chaing92,5,2022-06-05 20:36:00,,,Kalau nk rasa better beli satu2 mcm nh ..kalau beli bnyk2 takot xkena tekak kang rugi je . Apa pon terbaik seller,True,Taste, sedap n pedas,Quality, terbaik,,,results7.json,review 724,113,23,4.0,3,0,0,0.0,0.02654867256637168,0.7269,0.243,0.0,0.757,2,0.08695652173913043,1,0.043478260869565216,False,False,False,False,2,2,0.0,real,real
1449,v*****z,5,2024-09-25 16:06:00,,Indonesia,beyond my expectations 🥺❤,False,,,,,,,results2.json,review 1356,25,4,5.5,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,False,False,False,False,0,0,0.35000000000000003,real,real
12356,marianiajazi,5,2024-05-03 16:29:00,Variation: Rose,,Samyang ni memang menjadi kegemaran kami sekeluarga. Sedap...order kat shopee lg murah berbanding kt kedai biasa sbb dlm shopee ada byk voucher..so kita guna jer la kann...tq shopee n seller. Nanti blh order lagi...:),True,Taste, sedap,Quality, bagus,,,results7.json,review 358,217,45,4.088888888888889,7,0,0,0.0,0.06451612903225806,0.0,0.0,0.0,1.0,3,0.06666666666666667,1,0.022222222222222223,True,False,False,False,6,0,0.0,real,real
3322,leongchris,5,2025-06-12 16:35:00,Variation: Blue 10000mAh,,"With cable able to chargw faster

Thanks seller",False,Performance, good size to bring around,Durability, able to charge wireless and withh enclosed cable,,,results3.json,review 1798,47,8,4.875,1,0,0,0.0,0.0,0.4404,0.293,0.0,0.707,0,0.0,1,0.125,False,False,False,False,0,0,0.0,real,real
12364,a*****h,5,2024-01-21 17:15:00,Variation: Carbonara,,"Tq seller
The was not bad, I act prefer other but the brand support Israel so I tried this n can continue to buy this👍",True,Taste, not bad,Quality, good,,,results7.json,review 366,118,26,3.6153846153846154,1,0,0,0.0,0.00847457627118644,0.6678,0.215,0.0,0.785,0,0.0,1,0.038461538461538464,False,False,False,False,2,1,0.0,real,real
8137,3*****_,5,2024-05-27 00:35:00,"Variation: Inner Bag,110x130cm (XL)",,untuk alas dalam bean bag & bean bag ni dibawak kemana-mana,True,Functionality, yes,,,,,results5.json,review 2151,59,11,4.454545454545454,1,0,0,0.0,0.0,-0.2732,0.0,0.189,0.811,0,0.0,0,0.0,False,False,False,False,2,1,0.30000000000000004,real,real
10657,h*****i,5,2024-10-14 21:42:00,Variation: green,,"Barang diterima 
Terima seller, shopeeee dan shoppee express
Saya beli",True,,,,,,,results6.json,review 1665,70,11,5.454545454545454,1,0,0,0.0,0.014285714285714285,0.0,0.0,0.0,1.0,1,0.09090909090909091,1,0.09090909090909091,False,False,False,False,0,0,0.05000000000000002,real,real
2427,w*****d,5,2024-09-21 10:37:00,Variation: Grey 5000mAh,,mantap terbaik👍👍 magnet kuat cas kelajuan okay👍👍,False,Performance, very good,Durability, good,,,results3.json,review 903,48,7,6.0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1,0.14285714285714285,0,0.0,False,False,False,False,0,2,0.0,real,real
4197,salman7881,5,2025-05-05 20:53:00,Variation: Pink-199speed+Head,,Beli untuk anak. Penghantaran pun pantas. Setakat ni belum ada masalah apa2.Tq seller.,True,Durability, baik.,Performance, baik.,,,results4.json,review 147,86,16,4.625,5,0,0,0.0,0.046511627906976744,0.0,0.0,0.0,1.0,1,0.0625,1,0.0625,False,False,False,False,2,1,0.05000000000000002,real,real
5727,yb5_bqbmuk,5,2025-04-10 18:33:00,Variation: 100 Speed-White,,cantikkk 🤍,True,,,,,,,results4.json,review 1677,10,2,4.5,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,False,False,False,False,0,0,0.45000000000000007,real,real
7119,afiqhensem01,5,2023-12-04 16:59:00,"Variation: gray,90*100 (M)",,Sampai dengan pantas dan barang elok sahaja. Terima kasih seller.,True,,,,,,,results5.json,review 1133,65,12,4.666666666666667,3,0,0,0.0,0.03076923076923077,0.0,0.0,0.0,1.0,2,0.16666666666666666,1,0.08333333333333333,False,False,False,False,1,0,0.05000000000000002,real,real
9025,cintaellisyamarlina2512,5,2024-08-07 18:48:00,Variation: green,,"The product received in good condition✅
Trusted Seller 👍 Well packaging 👏🏻👏🏻 Delivery  OK 🚚 Too. Quality products good 👍 
Tq seller 👌👌",True,Material, soft,Effectiveness, yes,,,results6.json,review 33,134,24,4.583333333333333,2,0,0,0.0,0.007462686567164179,0.9042,0.468,0.0,0.532,1,0.041666666666666664,5,0.20833333333333334,False,True,False,False,3,2,0.0,real,real
6173,aminatumishak,5,2024-08-08 13:57:00,"Variation: blue,100x120cm (XL)",,tq seller....satisfied with bean bag cover and the inner bag also...fast delivery 👍👍👍👍 hope can use for long terms ❤️❤️,True,Material, full cotton,Functionality, not try yet,,,results5.json,review 187,119,24,4.166666666666667,3,0,0,0.0,0.058823529411764705,0.4404,0.132,0.0,0.868,0,0.0,2,0.08333333333333333,False,True,False,False,1,3,0.1,real,real
10412,k*****i,5,2024-12-06 15:38:00,Variation: green,,Rasanya ok. Jadi ok la kot. Tak pasti jugak,True,Material, getah,Effectiveness, barang kali,,,results6.json,review 1420,43,10,3.5,3,0,0,0.0,0.046511627906976744,0.5267,0.386,0.0,0.614,2,0.2,0,0.0,False,False,False,False,0,0,0.0,real,real
10302,vickymeow88,5,2024-11-10 17:55:00,Variation: Pink,,Received items as advertised and order as per shopeeVideo. Packing 👌🏼 for delivery… thank youuuuu seller for this offer 🤩 happy with this purchase 🥳 can’t wait to use them,True,Material, 👌🏼,Effectiveness, use 1st,,,results6.json,review 1310,171,33,4.303030303030303,2,0,0,0.0,0.005847953216374269,0.7351,0.193,0.0,0.807,0,0.0,1,0.030303030303030304,False,False,False,False,3,1,0.2,real,real
11076,singnion,5,2025-03-05 04:11:00,Variation: Green,,"颜子高，价格便宜，又好用！完全不会伤发，反而很舒服又容易起泡！！
Looks nice,price cheap and very nice to use, wouldn’t hurt your hair. Also when using it let you feel comfortable and easy make bubbles!",True,,,,,,,results6.json,review 2084,169,32,4.53125,3,1,0,0.0,0.023668639053254437,0.7339,0.282,0.1,0.618,3,0.09375,1,0.03125,False,False,False,False,3,1,0.0,real,real
3662,m*****6,5,2024-06-16 07:17:00,Variation: Blue 10000mAh,,"I didn’t received WhatsApp message that parcel arrived. Only when i checked the app, I saw it says delivered. Not good deliverer",True,Performance, ok,Durability, ok,,,results3.json,review 2138,128,27,3.962962962962963,3,0,0,0.0,0.0234375,-0.3412,0.0,0.118,0.882,0,0.0,0,0.0,False,False,False,False,3,0,0.5,real,real
13794,angelz_anna,5,2022-03-02 23:31:00,Variation: Carbonara,,"Alhamdulillah barang selamat sampai, pembungkusan terbaik, penghantaran mengambil masa sampai, 0rder semasa harga runtuh, murah dan berbal0i sangat².. pasti akan repeat lagi.. 👍🏻",True,,,,,,,results7.json,review 1796,178,29,5.379310344827586,3,0,0,0.0,0.0449438202247191,0.0,0.0,0.0,1.0,3,0.10344827586206896,0,0.0,False,False,False,False,5,3,0.0,real,real
6858,n*****7,5,2025-02-07 18:11:00,"Variation: blue,90*100 (M)",,Kain tebal wane cantik.penghantaran sgt cepat dan selamat,True,Functionality, ok,Material, ok,,,results5.json,review 872,57,8,6.25,2,0,0,0.0,0.017543859649122806,0.0,0.0,0.0,1.0,2,0.25,0,0.0,False,False,False,False,0,1,0.05000000000000002,real,real
13589,kledlee,5,2022-07-21 09:16:00,Variation: Seafood (Soup),,"Fast delivery, item comes in good condition, thank you seller 😊",True,,,,,,,results7.json,review 1591,63,13,4.076923076923077,1,0,0,0.0,0.031746031746031744,0.6597,0.403,0.0,0.597,0,0.0,2,0.15384615384615385,False,True,False,False,1,0,0.0,real,real
6884,hensemmuaz,5,2024-10-22 20:18:00,"Variation: blue,100x120cm (XL)",,Barang dh smpai dengan selamat. Cepat dan pantas penghantarannya 👍🏻,True,Functionality, good,Material, good,,,results5.json,review 898,67,11,5.2727272727272725,2,0,0,0.0,0.014925373134328358,0.0,0.0,0.0,1.0,1,0.09090909090909091,0,0.0,False,False,False,False,0,0,0.05000000000000002,real,real
13377,,5,2022-03-11 17:54:00,Variation: Carbonara,,"Barang diterima dengan baik, layanan abang jnt pon ramah",True,Quality, Barang dibungkus dengan baik,,,,,results7.json,review 1379,56,10,4.8,1,0,0,0.0,0.017857142857142856,0.0,0.0,0.0,1.0,1,0.1,0,0.0,False,False,False,False,0,0,0.05000000000000002,real,real
13015,a*****h,5,2022-09-16 09:44:00,Variation: Spicy,,"penghantaran cepat, bungkusan kemas, mantappp!! keep it up okayy, next time saya repeat lagiiii",True,Taste, good,,,,,results7.json,review 1017,95,19,4.315789473684211,2,2,0,0.0,0.05263157894736842,0.0,0.0,0.0,1.0,1,0.05263157894736842,0,0.0,False,False,False,False,3,0,0.0,real,real
13066,s*****l,5,2022-01-26 15:32:00,Variation: Jjajang,,Fast ship out. All item received well. Recommended seller .,True,,,,,,,results7.json,review 1068,59,12,4.166666666666667,4,0,0,0.0,0.05084745762711865,0.4404,0.358,0.0,0.642,0,0.0,1,0.08333333333333333,False,False,False,False,2,0,0.1,real,real
11402,m*****8,5,2024-09-26 00:48:00,Variation: green,,My friend.. Loves the product.. And I bought it during sale.. So it's a win win,True,Material, Cutr,Effectiveness, Good,,,results6.json,review 2410,79,20,3.2,4,0,0,0.0,0.0759493670886076,0.9162,0.519,0.0,0.481,0,0.0,0,0.0,False,False,False,True,4,0,0.25,real,real
7123,1*****y,5,2023-02-13 20:51:00,"Variation: red,110x130cm (XL)",,"so very fast delivery and so very good products
baik baling bagus",True,,,,,,,results5.json,review 1137,65,12,4.5,1,0,0,0.0,0.0,0.5379,0.24,0.0,0.76,2,0.16666666666666666,1,0.08333333333333333,False,False,False,False,2,0,0.0,real,real
2514,shahsantero,5,2025-01-28 18:46:00,Variation: Grey 10000mAh,,magnet tidak terlalu kuat melekat,False,Durability, boleh tahan,Performance, charge kelajuan sederhana,,,results3.json,review 990,33,5,5.8,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,False,False,False,False,0,0,0.15000000000000002,real,real
8616,sarahaidaabdhadi,4,2023-01-06 15:01:00,"Variation: red,110x130cm (XL)",,"need to be alert that this is only the cover. not wth the inner. 
so far material is so recommended.",False,,,,,,,results5.json,review 2630,100,23,3.4782608695652173,4,0,0,0.0,0.03,0.7463,0.302,0.0,0.698,0,0.0,1,0.043478260869565216,False,False,False,False,5,0,0.0,real,real
12369,aziehasyana,5,2024-02-01 16:41:00,Variation: Cheese,,"Alhamdulillah 🤲🥰 barang dah sampai tq seller pos dgn cepat laju je shopee express sampai, yg 2x pedas expired bln 8 , pedas bln 11 n yg cheese bln 12 tahun ni 2024, ada rezeki kita repeat order lagi tq 👍 tapi best beli kt sini murah dan berbaloi boleh mix apa2 Ramen sebab dpt beli loose kan ,klu kt kedai luar tak dpt 🤭sini je dpt apa pun tq seller👍.",True,Taste, rasa sedap je macam Ramen lain,Quality, ok la expired 2024,,,results7.json,review 371,351,75,3.7466666666666666,2,0,0,0.0,0.014245014245014245,0.4404,0.059,0.032,0.909,11,0.14666666666666667,1,0.013333333333333334,False,False,False,False,15,4,0.0,real,real
1467,r*****a,5,2024-11-08 16:19:00,,Indonesia,The skirt is nice to grow,False,,,,,,,results2.json,review 1374,25,6,3.3333333333333335,1,0,0,0.0,0.0,0.4215,0.359,0.0,0.641,1,0.16666666666666666,0,0.0,False,False,False,False,0,0,0.0,real,real
52,bengweit,5,2025-06-11 00:23:00,Variation: Black,,功能齐全，anc很好，可能4pro更好，但5更有性价比,True,Performance, 大声，低高音都很好,Quality, 黑色看起来很高级，其他颜色不知道,,,results1.json,review 52,27,1,27.0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,False,False,False,False,0,1,0.45000000000000007,real,real
1148,a*****y,5,2025-07-01 13:16:00,,Indonesia,Thank you seller. item arrived safely,True,,,,,,,results2.json,review 1055,37,7,4.571428571428571,2,0,0,0.0,0.02702702702702703,0.6908,0.588,0.0,0.412,0,0.0,1,0.14285714285714285,False,False,False,False,0,0,0.1,real,real
12440,i*****1,5,2024-08-20 11:04:00,Variation: Spicy,,Terbaik anak anak suka makan sambil bermain kad tepuk.. Lelaki dan perempuan kanak kanak amat enjoy utk makan makan bersama keluarga tercinta dan tersayang..harga yg berbaloi baloi,True,Quality, sedap,Taste, sedap,,,results7.json,review 442,180,30,5.133333333333334,3,0,0,0.0,0.022222222222222223,0.4939,0.11,0.0,0.89,0,0.0,0,0.0,False,False,False,False,6,0,0.2,real,real
7192,a*****7,5,2024-11-04 00:06:00,"Variation: brownness,100x120cm (XL)",,"Super fast delivery, parcel received in good condition, good quality, good value for money, trusted seller",True,,,,,,,results5.json,review 1206,106,20,4.55,1,0,0,0.0,0.03773584905660377,0.9524,0.644,0.0,0.356,0,0.0,4,0.2,False,True,False,False,5,0,0.0,real,real
1885,6haebi7hfm,5,2024-11-11 17:29:00,Variation: Blue 10000mAh,,Super fast delivery. Well packed and goods arrived in good condition. Solid build quality and strong magnet for iPhone.Happy with purchase.,True,,,,,,,results3.json,review 361,139,24,4.958333333333333,5,0,0,0.0,0.02877697841726619,0.9153,0.463,0.0,0.537,0,0.0,2,0.08333333333333333,False,True,False,False,3,1,0.0,real,real
9936,n*****1,5,2024-09-04 19:01:00,Variation: green,,Good product and excellent packaged product in the UK with you cause I have not seen,True,,,,,,,results6.json,review 944,84,16,4.3125,1,0,0,0.0,0.0,0.765,0.337,0.0,0.663,0,0.0,0,0.0,False,False,False,False,1,0,0.0,real,real
10933,sitiaishahjenerio,5,2025-05-19 17:50:00,Variation: Pink,,Gambar tak ada mengena thank you seller nanti repeat lagi okay byee thank you,True,,,,,,,results6.json,review 1941,77,14,4.571428571428571,1,0,0,0.0,0.0,0.7096,0.385,0.0,0.615,2,0.14285714285714285,1,0.07142857142857142,False,False,False,False,2,0,0.0,real,real
3427,wj922,5,2025-04-04 02:06:00,Variation: Grey 5000mAh,,I had received this product with good packaging and good product as shown by seller.,True,,,,,,,results3.json,review 1903,84,16,4.375,2,0,0,0.0,0.011904761904761904,0.7003,0.326,0.0,0.674,0,0.0,2,0.125,False,True,False,False,2,0,0.0,real,real
9390,mazilaashoka,5,2024-12-07 13:58:00,Variation: green,,Barang sampai dengan cepat. Kualiti sesuai dengan harga. Boleh repeat lagi.,True,Material, Okay,Effectiveness, Bagus,,,results6.json,review 398,75,14,4.642857142857143,4,0,0,0.0,0.04,0.0,0.0,0.0,1.0,2,0.14285714285714285,0,0.0,False,False,False,False,3,0,0.05000000000000002,real,real
5321,m*****0,5,2025-06-01 12:37:00,Variation: Pink-199speed+Head,,"Kipas cantik . Mula2 tak tahu nak hidupkan macam mana,ingatkan rosak. Rupanya kena double tap baru la kipas hidup. Angin okay la laju jugak. Beli utk anak pompuan nk bawa p sekolah. Masalahnya anak bagitau cikgunya marah sebab bising kipas bunyi kuat. Ank sampai takmau bawak p sklh dah. Macam2.",True,,,,,,,results4.json,review 1271,295,59,4.169491525423729,9,0,0,0.0,0.030508474576271188,0.2263,0.04,0.0,0.96,7,0.11864406779661017,0,0.0,False,False,False,False,12,2,0.0,real,real
1891,soleh5115,5,2024-08-24 09:37:00,Variation: Grey 10000mAh,,Item di bungkus dalam keadaan baik. Penghantaran yang sangat pantas oleh penjual. berfungsi dengan sangat baik,True,Durability, SANGAT TERBAIK,Performance, SANGAT TERBAIK,,,results3.json,review 367,110,18,5.277777777777778,3,0,0,0.0,0.01818181818181818,0.0,0.0,0.0,1.0,2,0.1111111111111111,0,0.0,False,False,False,False,3,0,0.05000000000000002,real,real
3898,h*****n,5,2024-06-18 17:20:00,Variation: Grey 5000mAh,,mudah bawak pergi travel,False,,,,,,,results3.json,review 2374,24,4,5.25,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0,0.0,False,False,False,False,0,0,0.35000000000000003,real,real
